session_file,session_index,emotion_id,emotion,channel,region,n_windows,theta_power,alpha_power,beta_power,gamma_power
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,CP6,Parietal,10160,0.017465701326727867,0.014491582289338112,0.006030178628861904,0.003407953307032585
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,TP8,Temporal,10160,0.015222316607832909,0.011261138133704662,0.009606077335774899,0.007525146938860416
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,P7,Parietal,10160,0.018301481381058693,0.012284977361559868,0.006824097596108913,0.00424289982765913
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,P5,Parietal,10160,0.018859192728996277,0.01470640767365694,0.006270690821111202,0.0031644541304558516
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,P3,Parietal,10160,0.019330326467752457,0.016055092215538025,0.005987518932670355,0.002850527875125408
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,P1,Parietal,10160,0.021865010261535645,0.015968142077326775,0.004505015444010496,0.001413755351677537
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,PZ,Parietal,10160,0.023720072582364082,0.015920579433441162,0.004154352471232414,0.001013723318465054
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,P2,Parietal,10160,0.023036327213048935,0.01564696617424488,0.0043528079986572266,0.0011833932949230075
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,P4,Parietal,10160,0.01951281912624836,0.014845550991594791,0.0054062288254499435,0.002490849932655692
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,P6,Parietal,10160,0.01832503266632557,0.013281271792948246,0.005927747581154108,0.0032694584224373102
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,P8,Parietal,10160,0.017726782709360123,0.011342407204210758,0.006266241427510977,0.00367705593816936
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,PO7,Occipital,10160,0.017546845600008965,0.011117647401988506,0.005861607380211353,0.003587180282920599
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,PO5,Occipital,10160,0.01782740093767643,0.012484211474657059,0.0060536800883710384,0.00361484638415277
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,PO3,Occipital,10160,0.020245259627699852,0.013492006808519363,0.0049875094555318356,0.0024472440127283335
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,POZ,Occipital,10160,0.02220996841788292,0.012258977629244328,0.004367948044091463,0.0017573550576344132
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,PO4,Occipital,10160,0.020876867696642876,0.01282864436507225,0.004732040222734213,0.002068570349365473
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,PO6,Occipital,10160,0.018069321289658546,0.011599336750805378,0.005537827964872122,0.0033433404751122
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,PO8,Occipital,10160,0.017788583412766457,0.010940657928586006,0.005581283941864967,0.003444733563810587
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,CB1,Occipital,10160,0.018912408500909805,0.009840969927608967,0.005140237510204315,0.0028801532462239265
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,O1,Occipital,10160,0.0179172120988369,0.010028333403170109,0.005362567491829395,0.0033901617862284184
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,OZ,Occipital,10160,0.018656842410564423,0.009364037774503231,0.004577512852847576,0.002539806067943573
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,O2,Occipital,10160,0.01839682087302208,0.009709260426461697,0.004701262805610895,0.0027539017610251904
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,2,Sad,CB2,Occipital,10160,0.01804402284324169,0.009182658046483994,0.0048235640861094,0.0030272621661424637
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FP1,Frontal,7072,0.01649395562708378,0.006236841902136803,0.004215998575091362,0.0029533994384109974
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FPZ,Frontal,7072,0.01789739355444908,0.006650947500020266,0.003503161948174238,0.0020262596663087606
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FP2,Frontal,7072,0.016333837062120438,0.006053575314581394,0.004116907250136137,0.00286790169775486
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,AF3,Frontal,7072,0.018466370180249214,0.008682788349688053,0.004293420352041721,0.0023699174635112286
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,AF4,Frontal,7072,0.018790384754538536,0.008597299456596375,0.00420397100970149,0.0021932392846792936
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,F7,Frontal,7072,0.013354931958019733,0.006324297282844782,0.0031742334831506014,0.002123964484781027
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,F5,Frontal,7072,0.014762996695935726,0.007537989877164364,0.0038412222638726234,0.0024363950360566378
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,F3,Frontal,7072,0.017998095601797104,0.010151101276278496,0.005254542455077171,0.0027121573220938444
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,F1,Frontal,7072,0.022220410406589508,0.012857182882726192,0.0050016241148114204,0.0020025933627039194
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FZ,Frontal,7072,0.025068029761314392,0.014824357815086842,0.0047010863199830055,0.0016103391535580158
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,F2,Frontal,7072,0.02277141436934471,0.013099780306220055,0.004827743861824274,0.0018269316060468554
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,F4,Frontal,7072,0.0189059991389513,0.010724502615630627,0.005538811907172203,0.002631961600854993
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,F6,Frontal,7072,0.014732441864907742,0.00802867766469717,0.004829905461519957,0.0031543495133519173
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,F8,Frontal,7072,0.01315264031291008,0.006579133681952953,0.0037042973563075066,0.0027714178431779146
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FT7,Temporal,7072,0.013128883205354214,0.008020548149943352,0.005549450870603323,0.0039382679387927055
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FC5,Frontal,7072,0.013437245041131973,0.009402593597769737,0.005664310418069363,0.0038153384812176228
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FC3,Frontal,7072,0.018077228218317032,0.014493309892714024,0.006054209545254707,0.002865839283913374
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FC1,Frontal,7072,0.023224035277962685,0.01634284481406212,0.005984909366816282,0.0024090188089758158
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FCZ,Frontal,7072,0.02828093245625496,0.016932418569922447,0.005282796919345856,0.0018674635794013739
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FC2,Frontal,7072,0.02342064119875431,0.015250255353748798,0.005727812182158232,0.0023943400010466576
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FC4,Frontal,7072,0.018865354359149933,0.015555990859866142,0.0066992128267884254,0.0032318567391484976
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FC6,Frontal,7072,0.014162326231598854,0.011240051127970219,0.006672483868896961,0.004331553354859352
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,FT8,Temporal,7072,0.013017814606428146,0.008509938605129719,0.0059843058697879314,0.004431338049471378
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,T7,Temporal,7072,0.012615268118679523,0.008932595141232014,0.010305018164217472,0.00824070442467928
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,C5,Central/Motor,7072,0.014090238139033318,0.011738323606550694,0.00812272634357214,0.005291036330163479
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,C3,Central/Motor,7072,0.017185566946864128,0.018316980451345444,0.0068104881793260574,0.0033076470717787743
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,C1,Central/Motor,7072,0.02136203460395336,0.01901417039334774,0.005728724412620068,0.002293114084750414
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CZ,Central/Motor,7072,0.025237727910280228,0.01731264591217041,0.0047970060259103775,0.0016950768185779452
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,C2,Central/Motor,7072,0.021855683997273445,0.01705254055559635,0.005330424290150404,0.002128570806235075
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,C4,Central/Motor,7072,0.016873983666300774,0.0189565010368824,0.007010339293628931,0.0036544573958963156
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,C6,Central/Motor,7072,0.014596588909626007,0.01408921554684639,0.007680325768887997,0.004775024484843016
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,T8,Temporal,7072,0.013181076385080814,0.010231740772724152,0.008776824921369553,0.007161722518503666
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,TP7,Temporal,7072,0.01568070612847805,0.009739144705235958,0.007360337767750025,0.005350783932954073
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CP5,Parietal,7072,0.01690402440726757,0.013175025582313538,0.006064259447157383,0.003451408352702856
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CP3,Parietal,7072,0.01770886220037937,0.016344286501407623,0.005773472599685192,0.0026566360611468554
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CP1,Parietal,7072,0.019713371992111206,0.016907015815377235,0.004921050276607275,0.0018392213387414813
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CPZ,Parietal,7072,0.021995143964886665,0.016575099900364876,0.004134264774620533,0.0012090441305190325
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CP2,Parietal,7072,0.019906416535377502,0.015679601579904556,0.0045586577616631985,0.0016551711596548557
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CP4,Parietal,7072,0.017677530646324158,0.016103330999612808,0.005822597537189722,0.002902647014707327
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CP6,Parietal,7072,0.01689891144633293,0.01421427633613348,0.006023659836500883,0.0035130344331264496
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,TP8,Temporal,7072,0.015211114659905434,0.011068067513406277,0.008602605201303959,0.006696118973195553
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,P7,Parietal,7072,0.017987733706831932,0.011617150157690048,0.006465695332735777,0.003974798135459423
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,P5,Parietal,7072,0.018901968374848366,0.01349726039916277,0.006186411716043949,0.0032035266049206257
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,P3,Parietal,7072,0.019536415114998817,0.014688735827803612,0.005978094879537821,0.0029012758750468493
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,P1,Parietal,7072,0.022801484912633896,0.015459287911653519,0.00449196295812726,0.0013810023665428162
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,PZ,Parietal,7072,0.024654999375343323,0.01559413317590952,0.004150794353336096,0.0009891814552247524
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,P2,Parietal,7072,0.02333257719874382,0.014832373708486557,0.004276176914572716,0.0011793558951467276
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,P4,Parietal,7072,0.019606875255703926,0.013985483907163143,0.005284839775413275,0.0025117541663348675
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,P6,Parietal,7072,0.01865212619304657,0.012977523729205132,0.005844445433467627,0.003280849428847432
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,P8,Parietal,7072,0.017572633922100067,0.01140952855348587,0.006086952984333038,0.0035721473395824432
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,PO7,Occipital,7072,0.017950575798749924,0.010769317857921124,0.00593189662322402,0.0036836513318121433
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,PO5,Occipital,7072,0.01830201968550682,0.011678407900035381,0.005940357223153114,0.0034416369162499905
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,PO3,Occipital,7072,0.021411485970020294,0.012840604409575462,0.004895896650850773,0.002197975292801857
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,POZ,Occipital,7072,0.023639991879463196,0.012357969768345356,0.004318225663155317,0.0016149311559274793
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,PO4,Occipital,7072,0.02174089290201664,0.012579868547618389,0.004698528442531824,0.0020245355553925037
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,PO6,Occipital,7072,0.018683038651943207,0.011772762052714825,0.005544302985072136,0.0033408349845558405
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,PO8,Occipital,7072,0.01794121041893959,0.011090809479355812,0.0055886367335915565,0.0035233236849308014
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CB1,Occipital,7072,0.01878805086016655,0.009806711226701736,0.005127242300659418,0.002919873921200633
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,O1,Occipital,7072,0.01806567795574665,0.009748939424753189,0.005255549214780331,0.003285798942670226
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,OZ,Occipital,7072,0.019082842394709587,0.009473774582147598,0.004498618189245462,0.002479702467098832
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,O2,Occipital,7072,0.01844250038266182,0.009664354845881462,0.004632009658962488,0.002741683041676879
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,3,Neutral,CB2,Occipital,7072,0.018114114180207253,0.009255983866751194,0.0047261775471270084,0.0030138788279145956
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FP1,Frontal,6304,0.018324101343750954,0.006063151638954878,0.00480568315833807,0.0035666858311742544
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FPZ,Frontal,6304,0.01966920867562294,0.006464947946369648,0.003674629144370556,0.002304305788129568
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FP2,Frontal,6304,0.018124736845493317,0.006181766279041767,0.004692599643021822,0.0036481600254774094
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,AF3,Frontal,6304,0.02008780837059021,0.008190562948584557,0.004709250759333372,0.0028922585770487785
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,AF4,Frontal,6304,0.020415497943758965,0.008744729682803154,0.004541547037661076,0.0026633399538695812
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,F7,Frontal,6304,0.015034913085401058,0.0071750301867723465,0.004321574233472347,0.0032007533591240644
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,F5,Frontal,6304,0.017025725916028023,0.007962319068610668,0.004601588938385248,0.0031251348555088043
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,F3,Frontal,6304,0.019642487168312073,0.009943030774593353,0.005649091675877571,0.003042733296751976
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,F1,Frontal,6304,0.023224694654345512,0.01218038983643055,0.00496480381116271,0.002100044395774603
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FZ,Frontal,6304,0.025231149047613144,0.014001046307384968,0.004549023695290089,0.0016900724731385708
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,F2,Frontal,6304,0.02349667064845562,0.012957965955138206,0.004726042039692402,0.001930463477037847
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,F4,Frontal,6304,0.02028065361082554,0.010903218761086464,0.0059960572980344296,0.003141159890219569
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,F6,Frontal,6304,0.016334062442183495,0.00813342910259962,0.005417823325842619,0.003738561412319541
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,F8,Frontal,6304,0.01425101887434721,0.006684267893433571,0.004554630257189274,0.0036046260502189398
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FT7,Temporal,6304,0.012011646293103695,0.007801321800798178,0.008481199853122234,0.00785716064274311
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FC5,Frontal,6304,0.013331379741430283,0.009398766793310642,0.008024935610592365,0.00640697218477726
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FC3,Frontal,6304,0.01879022642970085,0.013758954592049122,0.006514839828014374,0.003444038098677993
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FC1,Frontal,6304,0.02329804003238678,0.015077367424964905,0.005936444737017155,0.00253312848508358
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FCZ,Frontal,6304,0.027389956638216972,0.01580403931438923,0.005111231002956629,0.0019329437054693699
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FC2,Frontal,6304,0.023400915786623955,0.014669413678348064,0.0057257357984781265,0.0026063071563839912
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FC4,Frontal,6304,0.019544420763850212,0.01479843258857727,0.007009700872004032,0.003738001687452197
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FC6,Frontal,6304,0.014055544510483742,0.01045731920748949,0.007687493693083525,0.005845330655574799
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,FT8,Temporal,6304,0.011954703368246555,0.007999789901077747,0.007587939966470003,0.0072118318639695644
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,T7,Temporal,6304,0.009683482348918915,0.007694025058299303,0.01347656175494194,0.013726494275033474
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,C5,Central/Motor,6304,0.013493980281054974,0.011489706113934517,0.009420208632946014,0.007073509506881237
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,C3,Central/Motor,6304,0.016819313168525696,0.01750553958117962,0.0074758208356797695,0.004132829140871763
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,C1,Central/Motor,6304,0.021290184929966927,0.01756182871758938,0.005891803652048111,0.002545490860939026
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CZ,Central/Motor,6304,0.02517659217119217,0.0156460739672184,0.004858414176851511,0.0018004166195169091
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,C2,Central/Motor,6304,0.02220349945127964,0.016035376116633415,0.005484920926392078,0.002438491676002741
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,C4,Central/Motor,6304,0.017624611034989357,0.017564211040735245,0.007480752654373646,0.004432417452335358
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,C6,Central/Motor,6304,0.013554110191762447,0.012389864772558212,0.009501897729933262,0.007313134614378214
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,T8,Temporal,6304,0.010109368711709976,0.00849570520222187,0.011856414377689362,0.012272747233510017
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,TP7,Temporal,6304,0.01483113132417202,0.009315730072557926,0.00862609688192606,0.007432727143168449
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CP5,Parietal,6304,0.016070013865828514,0.01274110097438097,0.00690004788339138,0.00472468975931406
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CP3,Parietal,6304,0.017970513552427292,0.015996737405657768,0.006206384859979153,0.0032706873025745153
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CP1,Parietal,6304,0.020608508959412575,0.016024840995669365,0.005296671763062477,0.0022789861541241407
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CPZ,Parietal,6304,0.02305949665606022,0.0158559400588274,0.0043700141832232475,0.0013933610171079636
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CP2,Parietal,6304,0.021381638944149017,0.01535267848521471,0.00481305131688714,0.002028241055086255
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CP4,Parietal,6304,0.018764428794384003,0.015839001163840294,0.006153196562081575,0.0034696205984801054
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CP6,Parietal,6304,0.01669539511203766,0.01294104102998972,0.006478350609540939,0.0045183938927948475
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,TP8,Temporal,6304,0.01233830489218235,0.009039943106472492,0.011623435653746128,0.01069452054798603
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,P7,Parietal,6304,0.017341582104563713,0.010480198077857494,0.0076742470264434814,0.006104703992605209
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,P5,Parietal,6304,0.018943263217806816,0.0126242246478796,0.006525363307446241,0.004178418777883053
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,P3,Parietal,6304,0.020068993791937828,0.013895133510231972,0.0061217425391077995,0.0035810742992907763
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,P1,Parietal,6304,0.02527453377842903,0.015166088938713074,0.004845922347158194,0.001971831079572439
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,PZ,Parietal,6304,0.027650421485304832,0.015528364107012749,0.004427304491400719,0.001281733508221805
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,P2,Parietal,6304,0.027015315368771553,0.015190943144261837,0.004515469539910555,0.001508834888227284
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,P4,Parietal,6304,0.021001942455768585,0.013829708099365234,0.005655347369611263,0.003267589258030057
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,P6,Parietal,6304,0.018901394680142403,0.012315194122493267,0.0064507657662034035,0.004435115493834019
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,P8,Parietal,6304,0.01688302680850029,0.009944586083292961,0.0069737983867526054,0.0052673001773655415
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,PO7,Occipital,6304,0.017773356288671494,0.010106413625180721,0.006538929883390665,0.005118660628795624
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,PO5,Occipital,6304,0.01838711090385914,0.011210808530449867,0.006668149959295988,0.004985356237739325
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,PO3,Occipital,6304,0.0225069560110569,0.012813709676265717,0.005586524493992329,0.003438811982050538
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,POZ,Occipital,6304,0.025975367054343224,0.012537611648440361,0.004891763906925917,0.002515957457944751
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,PO4,Occipital,6304,0.02405918389558792,0.012630948796868324,0.0052077025175094604,0.0028837290592491627
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,PO6,Occipital,6304,0.019105607643723488,0.010924131609499454,0.006386124528944492,0.004820630885660648
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,PO8,Occipital,6304,0.01784919761121273,0.010120788589119911,0.00678494106978178,0.005325507838279009
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CB1,Occipital,6304,0.019209155812859535,0.00960758700966835,0.0057779704220592976,0.00403193524107337
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,O1,Occipital,6304,0.01870477758347988,0.009575310163199902,0.00587737001478672,0.004562366753816605
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,OZ,Occipital,6304,0.0205619428306818,0.00951380841434002,0.005086292512714863,0.0034258917439728975
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,O2,Occipital,6304,0.01994151808321476,0.00964993517845869,0.00532789621502161,0.003841833211481571
SEEDV_Q1_SAFE_SESSION1_16sub.npz,1,4,Happy,CB2,Occipital,6304,0.018813731148838997,0.008968818001449108,0.005412592086941004,0.004045238718390465
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FP1,Frontal,6848,0.01658390462398529,0.00570620596408844,0.006272492464631796,0.004967856220901012
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FPZ,Frontal,6848,0.018471259623765945,0.006150026340037584,0.004657150711864233,0.004498507361859083
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FP2,Frontal,6848,0.017540855333209038,0.006263288203626871,0.00627925293520093,0.005156212951987982
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,AF3,Frontal,6848,0.018050001934170723,0.007959741167724133,0.006086594425141811,0.004303479567170143
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,AF4,Frontal,6848,0.019700318574905396,0.008812153711915016,0.005805371794849634,0.003938522655516863
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,F7,Frontal,6848,0.01424239482730627,0.006940014660358429,0.005043738521635532,0.0038209897466003895
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,F5,Frontal,6848,0.015300219878554344,0.008036920800805092,0.005614277441054583,0.00394645519554615
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,F3,Frontal,6848,0.017766881734132767,0.00995128694921732,0.006879241205751896,0.004055193159729242
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,F1,Frontal,6848,0.021731557324528694,0.012421800754964352,0.005792147479951382,0.0027669703122228384
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FZ,Frontal,6848,0.02450658194720745,0.014176332391798496,0.00508819380775094,0.002090184949338436
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,F2,Frontal,6848,0.02278384566307068,0.013515757396817207,0.005533048417419195,0.0024794654455035925
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,F4,Frontal,6848,0.0193379707634449,0.011411243118345737,0.007528230082243681,0.004229838959872723
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,F6,Frontal,6848,0.016157960519194603,0.008919568732380867,0.00750691955909133,0.005261662416160107
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,F8,Frontal,6848,0.01410695817321539,0.006815836299210787,0.00583005091175437,0.004589755553752184
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FT7,Temporal,6848,0.012682734057307243,0.008155355229973793,0.008874282240867615,0.007693954277783632
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FC5,Frontal,6848,0.012994680553674698,0.0094830933958292,0.008911950513720512,0.00634605111554265
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FC3,Frontal,6848,0.01754680648446083,0.014102129265666008,0.007174342405050993,0.003951541613787413
